Date,current_pure_regime,regime_plus_trend,buy_and_hold
2020-12-07,171629.58481656897,175994.45406951374,160355.72340609398
2020-12-08,173496.04454752008,177908.38144830771,161872.12103793427
2020-12-09,171948.11388574008,176321.0839433432,160616.2757453954
2020-12-10,173486.94585244713,177899.0513559823,161866.20517698766
2020-12-11,173376.77305084275,177786.07664889787,161776.81991105538
2020-12-14,171718.50799463567,176085.6387344111,160431.32677220253
2020-12-15,173858.5193591203,178280.0746890139,162169.88927307926
2020-12-16,174868.63140167278,179315.8758165879,162989.19492708475
2020-12-17,175470.0473113314,179932.58688538303,163476.6380816894
2020-12-18,174300.96686621138,178733.774484117,162529.5306148611
2020-12-21,173382.30391229482,177791.74817075598,161784.64283788748
2020-12-22,172639.2575678311,177029.804733778,161181.73547658246
2020-12-23,172974.8277194632,177373.909077453,161454.16975559364
2020-12-24,173458.9145212834,177870.30713434776,161847.07856006597
2020-12-28,174209.525415838,178640.00750242212,162456.08973742294
2020-12-29,173812.7575877944,178233.1491081452,162134.3514781345
2020-12-30,174583.22311823047,179023.20905354098,162759.30650018464
2020-12-31,174726.4632027765,179170.09200794244,162875.42730894298
2021-01-04,174727.1435749356,179170.7896832694,162876.0615340289
2021-01-05,177091.58825873403,181595.36672660033,164792.64704151987
2021-01-06,176311.85328657506,180795.8015998147,164161.7055765321
2021-01-07,177757.00129580416,182277.70249240118,165331.75668857814
2021-01-08,177439.02548923745,181951.63995170442,165074.58343324295
2021-01-11,177664.66856134427,182183.02155955744,165257.12224955598
2021-01-12,178747.68672787902,183293.58295356398,166133.1079502035
2021-01-13,179885.50604879064,184460.33920032418,167052.69156298816
2021-01-14,180725.0075658985,185321.1908498334,167730.6154708091
2021-01-15,177741.23874273195,182261.539067397,165322.58809228847
2021-01-19,179946.70292329276,184523.09242862262,167106.38809891988
2021-01-20,182777.59732102443,187425.98189601666,169392.3815780488
2021-01-21,181625.57258797705,186244.65896626684,168463.9821317655
2021-01-22,180573.0260039221,185165.34410547835,167615.04886660853
2021-01-25,181141.02722570667,185747.79068685084,168073.51954092993
2021-01-26,180040.34988106228,184619.1210079933,167185.45474303683
2021-01-27,177600.80176893395,182117.53051222177,164920.09055793536
2021-01-28,178507.841509278,183047.63801141435,165762.36758949858
2021-01-29,175859.85998634447,180332.31324375895,163303.4521555125
2021-02-01,177752.98883238636,182273.58798434917,165061.41145309087
2021-02-02,178732.25739647076,183277.7612246892,165970.76016470004
2021-02-03,179649.6292068401,184218.46355824822,166822.63155567634
2021-02-04,180300.5042623928,184885.89161380104,167427.03408108445
2021-02-05,181827.23653389802,186451.45161280147,168844.7575483577
2021-02-08,184423.70153489982,189113.94969464611,171255.83474412872
2021-02-09,184107.13417377952,188789.3314188626,170961.870317484
2021-02-10,184743.33305981752,189441.71006178454,171552.64455303477
2021-02-11,183557.83063622593,188226.05803966333,170451.7870957033
2021-02-12,183877.35250875866,188553.7059657465,170748.49508141328
2021-02-16,183764.6859190128,188438.17404870907,170643.8728950342
2021-02-17,183984.95798166218,188664.0480520412,170848.41751509052
2021-02-18,182938.1189446281,187590.58589213228,169876.32286761331
2021-02-19,182625.50706983343,187270.02369827195,169586.03150525957
2021-02-22,183011.68175560763,187666.01954637084,169944.6332881047
2021-02-23,183262.94612708926,187923.67405234248,170177.9573637057
2021-02-24,184798.85198992214,189498.6409446783,171604.1994271645
2021-02-25,180697.097048136,185292.57051411644,167795.31011074164
2021-02-26,180081.64640775492,184661.46778450042,167223.80269447647
2021-03-01,182834.4512842836,187484.28176451646,169780.0570863688
2021-03-02,181949.35671726608,186576.67754646382,168958.15834103106
2021-03-03,179904.36579332818,184479.6785843081,167059.17992985935
2021-03-04,179675.63022150664,184245.12582854612,166846.7760958513
2021-03-05,182323.3055514417,186960.13661612832,169305.40719904308
2021-03-08,180411.35169841463,184999.55811254904,167529.96700145848
2021-03-09,183056.30601222435,187711.7786833513,169986.07136929026
2021-03-10,184563.04013977878,189256.8319472758,171385.22456166326
2021-03-11,185212.48192343026,189922.7902800762,171988.2961508966
2021-03-12,184567.6012262882,189261.50903095602,171389.45998623729
2021-03-15,184619.60219274933,189314.83248164892,171437.74807960424
2021-03-16,183878.81467106193,188555.20531363928,170749.85284521323
2021-03-17,184304.74821903036,188991.9711679919,171145.37470436568
2021-03-18,180458.5817559873,185047.9893209975,167573.8248292068
2021-03-19,180690.33052037447,185285.63190058654,167789.0267135944
2021-03-22,181636.22814304155,186255.58551251693,168667.3871716274
2021-03-23,180805.08691280647,185403.30676799733,167895.5894905835
2021-03-24,181064.12791840496,185668.93568279457,168136.13494801393
2021-03-25,180684.598770785,185279.7543816207,167783.7042113763
2021-03-26,182764.79712870083,187412.85617027196,169715.37624297157
2021-03-29,181648.8926034955,186268.57205447045,168814.30767396078
2021-03-30,180315.68661326708,184901.46008095358,167736.91029821816
2021-03-31,180886.60664815892,185486.8997064443,168198.73012330566
2021-04-01,184421.05541187047,189111.23627563717,171056.5848661824
2021-04-05,185013.77901741557,189719.03397836722,171534.64626431282
2021-04-06,185469.29422328382,190186.1338088704,171901.88866351987
2021-04-07,185393.75940210605,190108.67799243508,171841.01099746692
2021-04-08,186406.49341027264,191147.16776723354,172657.27240119068
2021-04-09,186398.78901836084,191139.2674378707,172651.06707857805
2021-04-12,185795.8638768392,190521.00875455397,172165.45248008426
2021-04-13,187205.91143093788,191966.91652016953,173301.62919858337
2021-04-14,187462.06274685328,192229.58225493724,173507.8259591459
2021-04-15,189738.85696882813,194564.279717227,175340.27377991617
2021-04-16,189615.51251682168,194437.79837942866,175241.15700102126
2021-04-19,188617.18988742103,193414.08649237614,174438.85971548277
2021-04-20,187422.38841447886,192188.89892825866,173478.00023878837
2021-04-21,189264.7184883731,194078.08298657468,174960.83425554394
2021-04-22,187680.8776701668,192453.96206108772,173687.66873513197
2021-04-23,188657.24237592937,193455.15759242384,174473.38038374818
2021-04-26,189168.94208642663,193979.87080718073,174884.88340145227
2021-04-27,189052.46505432695,193860.4315409381,174791.24696173807
2021-04-28,190359.6068896426,195200.81649813335,175842.14894184747
2021-04-29,191110.25881629283,195970.55894182817,176445.1095586837
2021-04-30,189218.19584005975,194030.37717815864,174926.0899773622
2021-05-03,190656.62569802854,195505.38906402356,176255.87176522924
2021-05-04,189848.12914670422,194676.3308959957,175605.9336257525
2021-05-05,191280.99636259966,196145.6386711391,176758.43372212813
2021-05-06,193187.28139859275,198100.4041888035,178290.2205042765
2021-05-07,194685.94032878993,199637.17688762664,179492.91121519057
2021-05-10,192899.31019763948,197805.1093283418,178060.55998296948
2021-05-11,190786.10111259614,195638.1572865104,176364.34189922508
2021-05-12,188046.14960210258,192828.52355825994,174161.8765424906
2021-05-13,188608.55756569366,193405.23463416417,174614.81820660832
2021-05-14,192103.75028721374,196989.31680478234,177428.61667823093
2021-05-17,193176.37585043744,198089.2212916592,178290.08264722332
2021-05-18,191207.3648042914,196070.1345211955,176709.84106925246
2021-05-19,190010.97381457774,194843.31701584885,175748.3806429475
2021-05-20,191779.443471781,196656.76224553134,177170.75010897985
2021-05-21,191720.62069912878,196596.44349704255,177123.49621299788
2021-05-24,193666.91881597962,198592.23970489204,178687.07176721608
2021-05-25,193437.57727426666,198357.06556826303,178503.06975344123
2021-05-26,194045.98708453673,198980.94840596526,178991.2758661523
2021-05-27,193452.7731097012,198372.647862914,178515.45801532152
2021-05-28,193625.41348728063,198549.67881614342,178653.98851659123
2021-06-01,194902.9027429638,199859.65707177995,179678.9552594888
2021-06-02,195739.8235248655,200717.86235304098,180349.86704087025
2021-06-03,194230.83291215714,199170.49521722077,179140.86973863913
2021-06-04,196686.28241282798,201688.39150431883,181110.1597236953
2021-06-07,196524.99970943152,201523.0070726927,180981.020344037
2021-06-08,197533.56431387298,202557.22140783904,181788.66646258405
2021-06-09,198170.73735114624,203210.59897652903,182298.5669804559
2021-06-10,199399.018463951,204470.11763191124,183281.09210086212
2021-06-11,198580.7254290335,203631.01383693842,182627.05006449687
2021-06-14,198429.57421278025,203476.01855558954,182506.17358104003
2021-06-15,199482.0863879204,204555.2981323786,183347.95715564885
2021-06-16,198079.56224396898,203117.1051116482,182227.01118692313
2021-06-17,196424.87571633497,201420.33673457403,180903.3069007301
2021-06-18,194896.93277299943,200057.90068193444,179679.6509811788
2021-06-21,197236.50775656413,202459.42877701775,181555.21986692204
2021-06-22,198691.6532338679,203953.10723174884,182719.96259822344
2021-06-23,198847.6560310053,204113.2410607002,182844.71270306627
2021-06-24,199631.0956126599,204917.42651291308,183471.13845023757
2021-06-25,199512.43308972387,204795.6217472329,183376.30636439906
2021-06-28,199460.9650810852,204742.7908400758,183335.17124325735
2021-06-29,198962.51839954438,204231.1450420012,182936.78095659142
2021-06-30,199690.8615662213,204978.77509870986,183519.10935918795
2021-07-01,200254.2689323202,205557.10177264354,183969.35320206074
2021-07-02,201648.1736926457,206987.91782569076,185082.8756060028
2021-07-06,201216.18195942236,206544.48673608367,184738.0896710063
2021-07-07,201339.35693786052,206670.92344933652,184836.4269526579
2021-07-08,200625.06916611802,205937.72098142482,184266.21769716172
2021-07-09,201743.7965897831,207086.07286479912,185159.70207987522
2021-07-12,201927.72355404135,207274.870306733,185306.49119291248
2021-07-13,201253.94177000376,206583.2464452673,184768.8208172382
2021-07-14,201403.29415237406,206736.5537531542,184888.05440335424
2021-07-15,200987.22817248298,206309.4701387644,184555.92551716685
2021-07-16,198434.86662322932,203689.52078368803,182517.9268959735
2021-07-19,196868.01031940698,202081.17334407978,181264.7312639056
2021-07-20,198042.0638822404,203286.31643036002,182204.73207840478
2021-07-21,199479.77976684118,204762.1037480871,183354.9428727721
2021-07-22,199886.16271098077,205179.24791511305,183679.75435554722
2021-07-23,200385.61741317128,205691.9284267265,184078.84985011947
2021-07-26,201452.50008464235,206787.06268303125,184931.07857063942
2021-07-27,200786.94015973952,206103.87839962763,184399.7947812729
2021-07-28,201493.0034277718,206828.63857487208,184963.6540841788
2021-07-29,202589.92842094746,207954.61068853212,185839.25360999024
2021-07-30,200896.56216508514,206216.4032503062,184488.51080640356
2021-08-02,201131.1530889553,206457.2062587515,184703.94172133348
2021-08-03,202276.3194973491,207632.6972443463,185618.40775747882
2021-08-04,201133.63509103298,206459.75398548113,184706.5975272441
2021-08-05,201593.44119190524,206931.73598105408,185073.7737878386
2021-08-06,200068.70078440735,205366.61968769392,183856.56087268918
2021-08-09,198610.23094288603,203869.52883792404,182691.09491395333
2021-08-10,199018.68104155248,204288.79489875893,183017.80077610892
2021-08-11,199790.3346778826,205080.88230794144,183634.85603135003
2021-08-12,199925.4441532716,205219.56954957207,183742.84231912528
2021-08-13,201090.5070509016,206415.4838933537,184673.93710014637
2021-08-16,200885.92660115243,206205.48605134018,184510.56408376092
2021-08-17,199773.54122702777,205063.64415813878,183622.12193530254
2021-08-18,198048.16237571253,203292.5764149785,182243.09209514118
2021-08-19,197150.40398392698,202371.04493357035,181524.73250935526
2021-08-20,198042.71158011773,203286.9812795999,182239.15461482466
2021-08-23,201521.48218803012,206857.87146689472,185022.77994505348
2021-08-24,201733.9883495869,207076.0048975144,185192.43919380533
2021-08-25,201261.0717073732,206590.56518693146,184814.92704343254
2021-08-26,200247.75113042202,205550.41137610277,184005.78217238392
2021-08-27,203003.370297956,208379.00071248724,186207.61924422832
2021-08-30,203112.9213862316,208491.45276817644,186294.9994483898
2021-08-31,202239.33591866665,207594.7343220691,185598.25870849512
2021-09-01,201781.93536262322,207125.22157135088,185233.2467318026
2021-09-02,203112.79935612815,208491.32750665504,186295.60864129293
2021-09-03,203141.73358375323,208521.02792704734,186318.685642854
2021-09-07,201458.90271984343,206793.63486320328,184976.53925851738
2021-09-08,201015.7280709565,206338.72472875268,184622.69899099463
2021-09-09,201456.52492865233,206791.19410691643,184974.74198504086
2021-09-10,200000.96157765694,205297.0867129901,183812.58615885966
2021-09-13,201704.36995508883,207045.60219316935,185173.91830564165
2021-09-14,201520.6348629271,206857.00170420072,185027.24239939413
2021-09-15,203378.92930882753,208764.5047131308,186510.8971178214
2021-09-16,201565.98872003588,206903.55655404835,185065.17779291834
2021-09-17,199718.84938944355,205007.504053439,183590.458808849
2021-09-20,197670.9631649766,203179.5777297188,181953.49515724977
2021-09-21,197905.65406259333,203389.34396342564,182141.34720328415
2021-09-22,200206.51754665727,205445.53283738258,183982.7269152629
2021-09-23,201174.9439370219,206439.30106341385,184756.59621043454
2021-09-24,201196.28193480274,206461.19743510787,184773.63669298467
2021-09-27,201994.61348158194,207280.41976622265,185411.17385760817
2021-09-28,199044.7825268727,204648.22646599505,183056.6917016681
2021-09-29,198889.3737209265,204509.28401027867,182932.4084536793
2021-09-30,198164.9762610145,203861.5741231893,182353.03558951843
2021-10-01,201107.3414584415,206493.70335519486,184707.4604367929
2021-10-04,200348.31633174367,205714.34886612033,184010.33221390782
2021-10-05,200713.12169801974,206040.06724612182,184301.68547945595
2021-10-06,200737.66242261848,206061.97336593844,184321.28038086748
2021-10-07,200962.2798474068,206262.47346683222,184500.62659749138
2021-10-08,201501.81420198368,206744.00744286802,184931.3560404837
2021-10-11,200142.42607230574,205531.17835996623,183846.48722266153
2021-10-12,200624.10878610678,205961.31037930082,184231.2379034471
2021-10-13,202301.1280593054,207458.38255649744,185570.36057618505
2021-10-14,204929.4713743459,210153.73012164616,187666.85909095738
2021-10-15,205008.824387501,210235.10607796465,187730.049148019
2021-10-18,205703.93747085557,210947.9396511137,188283.5507231721
2021-10-19,206635.84649020433,211903.60578950137,189025.28004825802
2021-10-20,207117.82271748225,212397.86901729932,189408.6711279733
2021-10-21,206567.80138482916,211833.82601299966,188971.28593280114
2021-10-22,207259.04935592317,212542.6959407372,189521.1675744424
2021-10-25,209187.8484840863,214520.6658672707,191054.8427292034
2021-10-26,210538.48559084692,215905.73471131196,192127.50358895987
2021-10-27,210186.30452943683,215544.57551230965,191848.03937541926
2021-10-28,211148.0012723501,216530.78875149708,192611.33584818503
2021-10-29,211341.3947029437,216729.1123530157,192764.74057640138
2021-11-01,212369.51809296192,217783.4456511432,193580.17760419133
2021-11-02,212279.84231278877,217691.48376992342,193509.09783224025
2021-11-03,211514.38414508416,216906.51180802658,192902.33879581298
2021-11-04,213795.03570580934,219245.3039269924,194711.00608531697
2021-11-05,215855.69850413466,221358.4991189124,196342.93776979184
2021-11-08,216450.50906605186,221968.4731624911,196813.40848724695
2021-11-09,217321.2571144569,222861.4191557699,197501.88755475602
2021-11-10,214827.08322152094,220303.6613883913,195530.8362409972
2021-11-11,215275.90825513913,220763.92830048682,195886.0628233266
2021-11-12,215668.27391816227,221166.29652553017,196196.51968344595
2021-11-15,215401.77840442967,220893.00725241587,195985.7068241546
2021-11-16,215966.17310487747,221471.79004419563,196432.24665317804
2021-11-17,216176.7089125934,221687.69303276506,196598.76235094765
2021-11-18,216346.6920168863,221862.00950947893,196733.18727337278
2021-11-19,214380.09808857762,219845.28128148432,195178.1377570785
2021-11-22,212667.5480672622,218089.07329155636,193822.348682657
2021-11-23,212667.2192825114,218088.73612510916,193822.0881174321
2021-11-24,213964.84926942672,219419.44654093712,194850.4731526805
2021-11-26,211357.1140381817,216745.2324206328,192785.45113418193
2021-11-29,212816.8647629434,218242.19651173742,193943.26366351495
2021-11-30,210160.51484219622,215518.12836961247,191838.24426456552
2021-12-01,209248.84269573653,214705.16022377394,191114.60035154296
2021-12-02,211049.96408682907,216553.2471803135,192759.63021363778
2021-12-03,210537.2045536099,216027.11706500305,192291.30822912807
2021-12-06,211165.5847375315,216671.88272455087,192865.23077116875
2021-12-07,213583.93446274215,219153.29269814616,195073.9977841168
2021-12-08,213296.20835589935,218858.06392137305,194811.20703597428
2021-12-09,212466.68459418268,218006.90971724788,194053.57272765407
2021-12-10,213675.03395396317,219246.76767562717,195157.2022722881
2021-12-13,212480.76207478187,218021.3542785112,194066.4302041591
2021-12-14,211187.22420017814,216694.0864521072,192884.9948816998
2021-12-15,212394.5542130582,217932.89848336566,193987.69341962913
2021-12-16,211525.70848180933,217041.39696042158,193194.14492227268
2021-12-17,210327.0774428431,215811.51073522202,192099.3914745125
2021-12-20,208366.5702269325,213799.88185121422,190308.7887250393
2021-12-21,210800.5946705157,216297.37527299632,192531.87203000984
2021-12-22,212666.32690391803,218211.75784709628,194235.91333105613
2021-12-23,212998.52684043022,218552.62014136897,194539.32365001139
2021-12-27,215112.70585042037,220721.92792455092,196470.28045417115
2021-12-28,214383.17627480548,219973.37532850078,195803.97448328935
2021-12-29,213575.14803307343,219144.27715585913,195065.97281741668
2021-12-30,213742.57588695543,219316.07081421607,195218.89078327085
2021-12-31,214024.91536154004,219605.77249833164,195476.76172369544
2022-01-03,214545.88403314192,220140.325811348,195952.58141371707
2022-01-04,215726.65259882144,221351.88378612758,197031.02041309368
2022-01-05,213737.2925465452,219310.64970681744,195214.0653157652
2022-01-06,214259.7702857081,219846.75143744177,195691.26329223329
2022-01-07,213864.06343721622,219440.72624173432,195329.84979416267
2022-01-10,213819.64221399513,219395.14670243484,195289.27827073797
2022-01-11,217449.3357137863,223119.4871307785,198604.40973657768
2022-01-12,217559.51640711245,223232.54086674852,198705.04178261533
2022-01-13,215793.9750019792,221420.9616704801,197092.50841947136
2022-01-14,216061.48959674293,221695.451905126,197336.8392564204
2022-01-18,214261.65494864064,219848.68524434688,195692.98462363234
2022-01-19,214338.49173680475,219927.525608295,195763.16246487197
2022-01-20,213555.65526993427,219124.27610457927,195048.16936584626
2022-01-21,211252.54077386291,216761.10620350737,192944.6508908574
2022-01-24,211872.98081031058,217397.7246703939,193511.32140659454
2022-01-25,211683.0019316241,217202.79195266878,193337.80676724145
2022-01-26,209884.5262450724,215357.41968936252,191695.1933236054
2022-01-27,210021.08349639017,215497.53777148033,191819.91604213748
2022-01-28,212347.98762425684,217885.11763649984,193945.16245556797
2022-01-31,214879.90232617472,220483.05387712538,196257.6525040068
2022-02-01,218110.1120043928,223797.4936493284,199207.92082449637
2022-02-02,219078.85276558704,224791.49503862136,200092.70709635687
2022-02-03,215345.02979494128,220960.30988685737,196682.47038668013
2022-02-04,216456.96799384142,222101.2426924019,197698.0441015007
2022-02-07,216839.21490502742,222493.45697303506,198047.16414788083
2022-02-08,216403.25673856173,222046.13087662274,197648.98765294446
2022-02-09,217970.62578880246,223654.37022803962,199080.5229760607
2022-02-10,214915.97366274576,220520.065800337,196290.59777139328
2022-02-11,215235.06109015192,220847.47366718124,196582.0319575054
2022-02-14,214182.11971768155,219767.07607372254,195620.3421961628
2022-02-15,214502.28704739915,220095.59200212552,195912.7626964452
2022-02-16,215433.00737190442,221050.58154386934,196762.82351668843
2022-02-17,214064.5236444572,219646.4135963676,195512.93741318936
2022-02-18,213241.2843771526,218801.7077594701,194761.0429628416
2022-02-22,212056.7740173913,217586.31042057503,193679.18644644876
2022-02-23,209989.9100526924,215465.55145730235,191791.4441989621
2022-02-24,211254.6982496548,216763.3199370679,192946.62139219177
2022-02-25,213859.2173251123,219435.75376369173,195325.42366321705
2022-02-28,215576.59396799348,221197.9122660952,196893.96639219436
2022-03-01,215948.6962961695,221579.71743625254,197233.82102088947
2022-03-02,216276.84287665994,221916.42068026296,197533.52926194455
2022-03-03,216415.08512028685,222058.2676921041,197659.7909454124
2022-03-04,218500.42322496523,224197.98252214858,199564.40629878358
2022-03-07,217471.83832345562,223142.57651255123,198624.96219076775
2022-03-08,218020.57368402238,223705.62055137657,199126.14221060646
2022-03-09,216542.3381632685,222188.83895180788,197776.01579110156
2022-03-10,216722.76166468533,222373.9671287707,197940.80315586345
2022-03-11,214886.2112867665,220489.5273485065,196263.41470783367
2022-03-14,210555.79294519773,216046.19016257787,192308.28568517373
2022-03-15,209534.81650138946,214998.59100681433,191375.7906590938
2022-03-16,212524.11319849073,218065.83581466626,194106.02436666752
2022-03-17,214590.8083218932,220186.4215339815,195993.61240523972
2022-03-18,215915.18215102731,221545.3293851178,197203.21132970808
2022-03-21,217050.14748684308,222709.88977711523,198239.81656858476
2022-03-22,217347.25581570287,223014.74542424735,198511.1764423104
2022-03-23,218390.6659213665,224085.3632161047,199464.160950027
2022-03-24,220121.35484242265,225861.181124131,201044.86226822465
2022-03-25,220469.01904308438,226217.91092461877,201362.39666368422
2022-03-28,219801.2002017484,225532.67821564752,200752.45335730838
2022-03-29,221216.31274977143,226984.6908645287,202044.92726341798
2022-03-30,221911.74998538717,227698.26213773078,202680.09545666596
2022-03-31,220167.81357677447,225908.85130416305,201087.29472488293
2022-04-01,220378.49926868983,226125.03078050702,201279.7216520356
2022-04-04,221590.42701886513,227368.56043844347,202386.6194711384
2022-04-05,218535.00254706797,224233.46352551694,199595.98885493504
2022-04-06,217381.50396189536,223049.8866160499,198542.4565234235
2022-04-07,218268.10097346324,223959.60229700775,199352.2179125703
2022-04-08,218260.47094009558,223951.77330490624,199345.24912479141
2022-04-11,214497.93659293378,220091.12810635916,195908.7892676998
2022-04-12,215322.90703556966,220937.61026025843,196662.26486362194
2022-04-13,217591.21901955578,223265.07014813655,198733.9969349074
2022-04-14,215546.02108807067,221166.54217583447,196866.04306581992
2022-04-18,215869.56008574035,221498.51769091206,197161.54303342398
2022-04-19,216164.8651081555,221801.52300905721,197431.25588159842
2022-04-20,216682.50785400454,222332.6636703597,197904.03788231735
2022-04-21,214199.9269037115,219785.3475952299,195636.60614867808
2022-04-22,210264.83103248884,215747.64120392004,192042.53955750813
2022-04-25,209295.19911480267,214752.72542057393,191156.93935991873
2022-04-26,206985.5676999668,212382.8686672859,189047.46874531868
2022-04-27,207390.5846550819,212798.44673749665,189417.3855033529
2022-04-28,211438.66940468954,216952.0882753269,193114.64895840283
2022-04-29,206444.37213359555,211827.56102833708,188553.17509453147
2022-05-02,206462.10966733022,211845.76108131427,188569.375431065
2022-05-03,207933.43376846527,213355.4510409125,189913.1893989391
2022-05-04,212879.89642106675,218430.89634653833,194430.9741609813
2022-05-05,207220.64917860104,212624.0800684366,189262.17723431403
2022-05-06,206567.2118735183,211953.6039048576,188665.36910956245
2022-05-09,200113.93160641057,205332.04960678684,182771.35285926412
2022-05-10,200982.86325541837,206223.63928785862,183564.9798284436
2022-05-11,201086.8484151329,206330.33593711973,183659.9532676527
2022-05-12,200440.6153035477,205667.25182168419,183069.7249955942
2022-05-13,203144.97059443023,208442.12516650473,185539.7113236769
2022-05-16,203809.9060852643,209124.3993394883,186147.0211608696
2022-05-17,205467.08066904944,210824.78596981114,187660.57915341418
2022-05-18,202005.42081816096,207272.860791396,184498.91894811732
2022-05-19,202449.6619213363,207728.68580818683,184904.6605512694
2022-05-20,203149.19492572587,208446.45965034695,185543.56955953102
2022-05-23,204996.19719062836,210341.6238582379,187230.50409717386
2022-05-24,205150.38561848822,210499.83286279827,187371.3300123361
2022-05-25,206826.19633224752,212219.34157389586,188901.90906213588
2022-05-26,208673.072547158,214114.37644494852,190588.72847372337
2022-05-27,211581.31928568883,217098.45785692785,193244.93629785068
2022-05-31,209227.3666623238,214683.12418698892,191094.98550689206
2022-06-01,209598.77347637457,215064.21570697846,191434.2048971678
2022-06-02,212002.36730249427,217530.48501055734,193629.49480925704
2022-06-03,210292.35023244374,215775.8779872609,192067.6738465852
2022-06-06,209493.26864427404,214955.95975875572,191337.84348573876
2022-06-07,212900.58187468507,218452.12118857895,194449.86694026942
2022-06-08,212214.54945731533,217748.19997117826,193823.28851056471
2022-06-09,209145.2319986303,214598.84780150902,191019.96892269223
2022-06-10,205976.30903976937,211347.29284496207,188125.6759984147
2022-06-13,198195.18588257846,203363.2711764894,181018.89240374978
2022-06-14,197433.69821603756,202581.9271587792,180323.3979427591
2022-06-15,199733.53074302405,204941.72951100767,182423.91887567347
2022-06-16,196070.24337596295,201182.91923058833,179078.10490552528
2022-06-17,194174.1371434593,199237.3706330128,177346.32192321305
2022-06-21,197733.0260873786,202889.0602245958,180596.78500559033
2022-06-22,197283.79226296698,202428.11229768908,180186.48336802446
2022-06-23,197148.5387212275,202289.331920336,180062.95137500283
2022-06-24,199930.4715976606,205143.805743328,182603.79214159868
2022-06-27,200078.7041414261,205295.90355973423,182739.17833057768
2022-06-28,199264.1127558667,204460.0711044611,181995.1823060579
2022-06-29,198387.5308216068,203560.6316513206,181194.56805231475
2022-06-30,196562.39172154226,201687.9007063766,179527.60194057378
2022-07-01,198483.19403594642,203658.78935435833,181281.94075527132
2022-07-05,197465.2541541122,202614.30594115646,180352.2191320004
2022-07-06,195850.4126948464,200957.35630272143,178877.32552617323
2022-07-07,198199.07767487812,203367.26445013672,181022.4469196096
2022-07-08,197858.78293678636,203018.0962763775,180711.6433231151
2022-07-11,196826.69936909262,201959.1003703011,179769.00375566003
2022-07-12,195659.07600112064,200761.03036393088,178702.5707448187
2022-07-13,196165.84562183154,201281.01437535734,179165.42192375349
2022-07-14,194553.21166735791,199626.32980402606,177692.54451257133
2022-07-15,196791.48234743078,201922.9650388885,179736.83876524112
2022-07-18,196485.40875109244,201608.91034833214,179457.29058572065
2022-07-19,199613.84447482676,204818.92233530805,182314.60504139174
2022-07-20,200668.6496682181,205901.23235018953,183277.99709836405
2022-07-21,202240.93460856742,207514.5157771664,184714.02228322273
2022-07-22,201626.7256561749,206884.2908744363,184153.04284383095
2022-07-25,202283.94915427268,207558.65195879887,184753.3090367639
2022-07-26,200833.18986153277,206070.06305010524,183428.27765849515
2022-07-27,204613.12248524925,209948.5601980689,186880.62799616347
2022-07-28,206825.9655233026,212219.10474643784,188901.69825590774
2022-07-29,210098.43931031515,215576.9106951679,191890.56792853578
2022-08-01,210136.57333820677,215616.03909589388,191925.39712714165
2022-08-02,208411.82417994106,213846.31583434294,190350.12081095236
2022-08-03,209601.05714456004,215066.558923492,191436.29065461797
2022-08-04,208684.13857389064,214125.73102646996,190598.83547956977
2022-08-05,207412.90433439316,212821.34841886754,189437.77088057445
2022-08-08,208486.07279805274,213922.50053980027,190417.93478208003
2022-08-09,208582.4854515386,214021.42722416137,190505.99197514454
2022-08-10,210632.72635306793,216125.12966566192,192378.5517727149
2022-08-11,210519.16971783055,216008.6119576115,192274.8363557928
2022-08-12,213225.96506472942,218785.98898470425,194747.05127603584
2022-08-15,212398.1741451911,217936.61280789215,193990.99963568224
2022-08-16,212088.36845627718,217618.72870770041,193708.042799885
2022-08-17,210928.49876809923,216428.6145640296,192648.69150761372
2022-08-18,212101.9853654794,217632.7006878287,193720.47961973393
2022-08-19,209572.53225155355,215037.2902229132,191410.23782939426
2022-08-22,207136.79825646814,212538.0426718157,189185.59312868118
2022-08-23,208822.08762420976,214267.2771997721,190724.82937889537
2022-08-24,209141.22492382865,214594.7362392837,191016.30911511843
2022-08-25,211394.66444464747,216906.935853575,193074.4576233225
2022-08-26,207490.1696934432,212900.62852900274,189508.34015123622
2022-08-29,207442.2327844247,212851.44162981203,189464.55762373866
2022-08-30,204700.4652746708,210038.18051498703,186960.40135155612
2022-08-31,203135.99985815192,208432.92051167766,185531.51802302763
2022-09-01,201448.96896411275,206701.89904584415,183990.69117332398
2022-09-02,201773.56142791465,207034.95549695846,184287.15330997162
2022-09-06,199825.81157202146,205036.41663051673,182508.20232272494
2022-09-07,202042.27812235127,207310.6791769107,184532.58206839833
2022-09-08,202188.5186591407,207460.73304329332,184666.14888474793
2022-09-09,204676.85482380405,210013.9544042425,186938.83706559212
2022-09-12,205942.97109173864,211313.085585408,188095.22723448186
2022-09-13,200451.07615029803,205677.98544271,183079.2792684888
2022-09-14,201889.4133696422,207153.82836330452,184392.96511403212
2022-09-15,198801.4267872849,203985.32025882747,181572.59433455655
2022-09-16,197463.79943133556,202612.813285413,180350.89048062763
2022-09-19,198194.82753901096,203362.90348884967,181018.565115499
2022-09-20,196476.56429242177,201599.83526389423,179449.21261901644
2022-09-21,195288.80833791062,200381.1076989783,178364.39178255605
2022-09-22,193295.0156619188,198335.32541202786,176543.3882083089
